schema_version,timestamp_ms,session_id,config_id,vesc_vin_V,vesc_battery_A,vesc_motor_A,vesc_duty,vesc_erpm,vesc_mosfet_C,vesc_motor_or_safety_ntc_C,pack1_C,pack2_C,pack3_C,pack4_C,pack5_C,pack6_C,enclosure_C,water_adc,water_alarm,accel_x_g,accel_y_g,accel_z_g,gyro_x_dps,gyro_y_dps,gyro_z_dps,amp_hours,watt_hours,fault_code,remote_ok,sd_ok,gps_lat,gps_lon,gps_speed_mps,gps_course_deg,gps_fix_quality,sim_state,scenario
1.0.0,549700,2026-08-14-001,FOIL_002,47.425063,15.618086,19.522607,0.775125,43223.689729,29.070701,24.709215,23.271164,23.301036,23.511227,35.916395,23.777644,23.812271,22.911581,3868.009294,False,0.040017,-0.036249,0.967020,13.328660,7.684785,3.770903,2.257035,108.122641,0,True,True,40.571527,-105.144975,6.237445,38.291105,2,FOILING,Pack 4 thermal anomaly
1.0.0,549800,2026-08-14-001,FOIL_002,47.425064,15.611139,19.513924,0.819867,45573.892772,29.071195,24.709540,23.340931,23.468770,23.591646,35.990285,23.733503,23.847698,22.911755,3891.522962,False,-0.039015,0.013921,0.996574,-0.431148,-12.493170,-6.759943,2.257469,108.143206,0,True,True,40.571531,-105.144970,6.598647,38.311922,2,FOILING,Pack 4 thermal anomaly
1.0.0,549900,2026-08-14-001,FOIL_002,47.430628,15.490014,19.362518,0.750793,42242.900160,29.066354,24.709863,23.319585,23.535467,23.729768,35.946046,23.603936,23.905405,22.911927,3847.255782,False,-0.005978,-0.012187,0.967062,-6.126711,-0.119173,-15.945780,2.257899,108.163615,0,True,True,40.571536,-105.144965,6.110403,38.332735,2,FOILING,Pack 4 thermal anomaly
1.0.0,550000,2026-08-14-001,FOIL_002,47.451649,15.051953,18.814941,0.808026,46094.489700,29.046687,24.710177,23.365248,23.497253,23.479102,35.941710,23.764439,23.839416,22.912094,3867.001570,False,0.038089,-0.015847,0.972047,7.381592,-9.935974,3.401361,2.258317,108.183455,0,True,True,40.571540,-105.144960,6.693605,38.353543,2,FOILING,Pack 4 thermal anomaly
1.0.0,550100,2026-08-14-001,FOIL_002,47.445655,15.168177,18.960221,0.810903,44570.431377,29.052912,24.710493,23.389072,23.336029,23.459467,35.891787,23.787371,23.644680,22.912263,3864.349109,False,0.023378,-0.039459,1.134652,-2.312848,11.395172,-6.224116,2.258739,108.203445,0,True,True,40.571545,-105.144956,6.504116,38.374346,2,FOILING,Pack 4 thermal anomaly
1.0.0,550200,2026-08-14-001,FOIL_002,47.428088,15.521885,19.402357,0.727781,41202.685957,29.070240,24.710816,23.300234,23.414937,23.493399,35.965671,23.732262,23.915468,22.912435,3865.813447,False,-0.196792,-0.079196,1.000150,13.838824,5.926832,3.169711,2.259170,108.223895,0,True,True,40.571549,-105.144951,6.028532,38.395145,2,FOILING,Pack 4 thermal anomaly
1.0.0,550300,2026-08-14-001,FOIL_002,47.512179,13.792143,17.240178,0.832615,45341.180584,28.990091,24.711104,23.351957,23.347266,23.514564,35.977280,23.714261,23.741917,22.912589,3828.482466,False,-0.071232,0.030740,1.033790,-10.439392,10.621785,-2.268303,2.259553,108.242097,0,True,True,40.571554,-105.144946,6.584010,38.415939,2,FOILING,Pack 4 thermal anomaly
1.0.0,550400,2026-08-14-001,FOIL_002,47.489508,14.249917,17.812397,0.833150,44682.892713,29.012270,24.711401,23.330340,23.435385,23.302896,35.985449,23.795709,23.953619,22.912747,3847.544227,False,0.020070,-0.056508,0.965624,5.169057,10.633595,-12.456825,2.259949,108.260895,0,True,True,40.571558,-105.144942,6.495245,38.436728,2,FOILING,Pack 4 thermal anomaly
1.0.0,550500,2026-08-14-001,FOIL_002,47.452198,15.007957,18.759946,0.762550,41137.894294,29.048501,24.711713,23.347580,23.357313,23.473631,36.102988,23.674612,23.820667,22.912914,3882.220258,False,0.026142,0.032572,0.995017,-13.237176,-8.498593,-10.164251,2.260366,108.280677,0,True,True,40.571563,-105.144937,5.982530,38.457513,2,FOILING,Pack 4 thermal anomaly
1.0.0,550600,2026-08-14-001,FOIL_002,47.548433,13.032196,16.290245,0.789704,42629.737716,28.956691,24.711986,23.350921,23.530773,23.564792,35.942893,23.768092,23.783946,22.913059,3898.728428,False,-0.056789,-0.113114,0.933783,-2.680890,-5.356949,-4.204973,2.260728,108.297890,0,True,True,40.571567,-105.144933,6.165177,38.478292,2,FOILING,Pack 4 thermal anomaly
1.0.0,550700,2026-08-14-001,FOIL_002,47.408539,15.891475,19.864343,0.833915,45947.287353,29.091260,24.712316,23.400709,23.436549,23.498341,36.138353,23.730700,23.685649,22.913235,3852.744187,False,0.071926,-0.007554,0.849563,0.265156,18.779205,-7.247685,2.261169,108.318818,0,True,True,40.571572,-105.144928,6.666881,38.499067,2,FOILING,Pack 4 thermal anomaly
1.0.0,550800,2026-08-14-001,FOIL_002,47.464881,14.728500,18.410625,0.831855,45023.948775,29.037732,24.712623,23.469053,23.559179,23.578419,36.172167,23.749869,23.946091,22.913399,3897.704652,False,-0.063052,-0.077401,1.054905,8.650598,3.145819,10.634247,2.261578,108.338237,0,True,True,40.571576,-105.144923,6.558741,38.519837,2,FOILING,Pack 4 thermal anomaly
1.0.0,550900,2026-08-14-001,FOIL_002,47.443441,15.161510,18.951887,0.776128,42774.579973,29.058760,24.712939,23.230399,23.378115,23.645336,35.903734,23.702468,23.960394,22.913568,3842.878915,False,-0.084272,-0.059666,0.952212,8.676848,-10.971808,-5.783221,2.261999,108.358218,0,True,True,40.571581,-105.144918,6.188035,38.540602,2,FOILING,Pack 4 thermal anomaly
1.0.0,551000,2026-08-14-001,FOIL_002,47.445854,15.105303,18.881629,0.800025,45651.005344,29.056927,24.713254,23.262416,23.507478,23.594528,36.048335,23.640430,23.749738,22.913735,3875.621292,False,0.015484,0.030921,0.985969,-13.624431,-2.221679,-2.569372,2.262419,108.378126,0,True,True,40.571585,-105.144913,6.621556,38.561363,2,FOILING,Pack 4 thermal anomaly
1.0.0,551100,2026-08-14-001,FOIL_002,47.415062,15.730483,19.663104,0.868299,47283.358010,29.086935,24.713581,23.359556,23.527825,23.591610,36.113976,23.770055,23.801404,22.913910,3841.979001,False,0.063246,-0.054345,0.977904,12.574253,-5.549281,2.971314,2.262856,108.398844,0,True,True,40.571590,-105.144908,6.825312,38.582118,2,FOILING,Pack 4 thermal anomaly
1.0.0,551200,2026-08-14-001,FOIL_002,47.429537,15.426356,19.282945,0.807807,45636.226037,29.073552,24.713903,23.226505,23.520858,23.515109,36.167080,23.613698,23.799274,22.914081,3853.401925,False,0.071278,0.003368,1.075681,-18.816421,-3.831245,-0.313674,2.263284,108.419168,0,True,True,40.571595,-105.144903,6.600175,38.602869,2,FOILING,Pack 4 thermal anomaly
1.0.0,551300,2026-08-14-001,FOIL_002,47.497885,14.018936,17.523670,0.830277,45255.478796,29.008498,24.714195,23.371910,23.374106,23.442788,36.070170,23.627206,24.032193,22.914237,3830.602854,False,-0.017146,-0.020309,0.889924,-2.311366,-3.241145,-0.338802,2.263674,108.437664,0,True,True,40.571599,-105.144899,6.531651,38.623614,2,FOILING,Pack 4 thermal anomaly
1.0.0,551400,2026-08-14-001,FOIL_002,47.435582,15.289254,19.111568,0.768687,43548.007992,29.068689,24.714514,23.268362,23.487500,23.388388,36.053081,23.697525,23.788063,22.914407,3833.737620,False,0.058590,0.051896,1.059416,-9.317392,-8.832006,-1.932091,2.264098,108.457810,0,True,True,40.571604,-105.144894,6.332842,38.644354,2,FOILING,Pack 4 thermal anomaly
1.0.0,551500,2026-08-14-001,FOIL_002,47.515442,13.646827,17.058534,0.746264,41186.641699,28.992591,24.714798,23.393972,23.411339,23.601135,35.930371,23.693553,23.761684,22.914559,3859.029896,False,0.012293,0.014910,0.987643,-2.112836,-7.866981,-3.164213,2.264478,108.475823,0,True,True,40.571608,-105.144890,5.935619,38.665090,2,FOILING,Pack 4 thermal anomaly
1.0.0,551600,2026-08-14-001,FOIL_002,47.522357,13.499403,16.874254,0.815806,44723.145039,28.986393,24.715080,23.408244,23.465996,23.586876,36.068018,23.589237,23.699307,22.914709,3857.271515,False,0.022676,-0.027302,0.969716,-0.682597,-14.050242,-2.052531,2.264853,108.493643,0,True,True,40.571613,-105.144885,6.516285,38.685820,2,FOILING,Pack 4 thermal anomaly
1.0.0,551700,2026-08-14-001,FOIL_002,47.404395,15.910674,19.888343,0.790697,43867.697557,29.099944,24.715411,23.288646,23.391556,23.660602,35.888323,23.667195,23.770501,22.914886,3845.349562,False,-0.042276,-0.028032,1.029411,12.150114,-7.817341,0.570643,2.265295,108.514594,0,True,True,40.571617,-105.144880,6.347305,38.706545,2,FOILING,Pack 4 thermal anomaly
1.0.0,551800,2026-08-14-001,FOIL_002,47.455758,14.849630,18.562038,0.772757,42873.310853,29.051193,24.715721,23.429348,23.314517,23.537660,36.128185,23.608449,23.838307,22.915051,3853.997953,False,0.038394,-0.041263,0.917028,-8.374430,1.414639,-3.890685,2.265707,108.534169,0,True,True,40.571621,-105.144875,6.220798,38.727265,2,FOILING,Pack 4 thermal anomaly
1.0.0,551900,2026-08-14-001,FOIL_002,47.361340,16.782273,20.977841,0.863188,46431.283172,29.142208,24.716070,23.133730,23.438414,23.485851,35.917165,23.663458,23.782736,22.915237,3874.561753,False,0.093476,0.025927,0.879230,-7.321309,21.693223,9.004791,2.266173,108.556247,0,True,True,40.571626,-105.144870,6.744524,38.747980,2,FOILING,Pack 4 thermal anomaly
1.0.0,552000,2026-08-14-001,FOIL_002,47.403526,15.907434,19.884293,0.823419,46065.846947,29.102284,24.716401,23.364940,23.372990,23.597702,35.928278,23.689291,23.918380,22.915414,3879.629863,False,0.037506,0.051230,0.966201,2.282441,-0.610060,-1.941055,2.266615,108.577194,0,True,True,40.571631,-105.144865,6.682632,38.768690,2,FOILING,Pack 4 thermal anomaly
1.0.0,552100,2026-08-14-001,FOIL_002,47.450631,14.933673,18.667091,0.805797,44637.692701,29.057616,24.716712,23.379207,23.447947,23.597404,36.123671,23.716469,23.749447,22.915580,3883.417218,False,-0.041297,-0.016422,0.918731,10.171368,13.172689,6.631294,2.267030,108.596877,0,True,True,40.571635,-105.144861,6.451955,38.789394,2,FOILING,Pack 4 thermal anomaly
1.0.0,552200,2026-08-14-001,FOIL_002,47.431184,15.325913,19.157392,0.737992,42441.263326,29.076739,24.717031,23.423009,23.463367,23.518100,35.957831,23.696200,23.832999,22.915750,3845.613861,False,-0.027606,-0.017183,1.002902,0.597116,-9.060056,-1.076337,2.267456,108.617070,0,True,True,40.571640,-105.144856,6.143743,38.810094,2,FOILING,Pack 4 thermal anomaly
1.0.0,552300,2026-08-14-001,FOIL_002,47.458558,14.757755,18.447193,0.785532,43407.441146,29.050973,24.717339,23.343808,23.251161,23.467955,36.062123,23.688952,23.758515,22.915914,3858.469847,False,0.023415,0.043148,1.030239,-1.313858,-3.489899,-10.273770,2.267866,108.636525,0,True,True,40.571644,-105.144851,6.311639,38.830788,2,FOILING,Pack 4 thermal anomaly
1.0.0,552400,2026-08-14-001,FOIL_002,47.362382,16.726345,20.907931,0.764076,42893.582536,29.143672,24.717687,23.271071,23.475574,23.589759,36.075623,23.680583,23.843838,22.916100,3864.618325,False,0.062236,0.037848,1.042659,-18.953493,-10.123819,6.570796,2.268330,108.658530,0,True,True,40.571648,-105.144847,6.183831,38.851476,2,FOILING,Pack 4 thermal anomaly
1.0.0,552500,2026-08-14-001,FOIL_002,47.375591,16.447173,20.558966,0.800366,43515.048213,29.131534,24.718029,23.409197,23.409373,23.646472,36.153175,23.693788,23.891216,22.916282,3868.530494,False,0.000194,-0.011194,1.038131,-12.077369,-5.577185,-9.078169,2.268787,108.680175,0,True,True,40.571653,-105.144842,6.285222,38.872160,2,FOILING,Pack 4 thermal anomaly
1.0.0,552600,2026-08-14-001,FOIL_002,47.359877,16.763182,20.953977,0.800839,43671.521918,29.147125,24.718377,23.389601,23.570935,23.641433,36.004272,23.847736,23.789729,22.916468,3845.909965,False,0.016380,-0.010608,0.919883,12.938493,-8.857749,13.545252,2.269253,108.702227,0,True,True,40.571657,-105.144837,6.344923,38.892838,2,FOILING,Pack 4 thermal anomaly
1.0.0,552700,2026-08-14-001,FOIL_002,47.430747,15.299406,19.124258,0.734968,41340.412581,29.079692,24.718696,23.526868,23.430287,23.579306,36.004198,23.773508,23.713271,22.916638,3869.737096,False,-0.069969,0.058106,1.044681,-0.606069,2.311426,-8.816954,2.269678,108.722385,0,True,True,40.571661,-105.144833,5.968568,38.913510,2,FOILING,Pack 4 thermal anomaly
1.0.0,552800,2026-08-14-001,FOIL_002,47.537132,13.114675,16.393344,0.824918,45022.559429,28.978158,24.718970,23.313156,23.575147,23.433592,36.177791,23.734202,23.836447,22.916784,3867.114355,False,-0.071451,0.026078,0.936445,9.207448,1.272133,5.528049,2.270042,108.739702,0,True,True,40.571666,-105.144828,6.517481,38.934178,2,FOILING,Pack 4 thermal anomaly
1.0.0,552900,2026-08-14-001,FOIL_002,47.390926,16.104535,20.130668,0.825799,45099.600001,29.118781,24.719305,23.299143,23.403800,23.525552,35.994564,23.765579,23.960302,22.916963,3857.137379,False,0.000712,0.021204,0.973725,5.848182,-10.244477,-12.742126,2.270489,108.760903,0,True,True,40.571671,-105.144823,6.549268,38.954839,2,FOILING,Pack 4 thermal anomaly
1.0.0,553000,2026-08-14-001,FOIL_002,47.438486,15.120898,18.901122,0.871080,47507.421723,29.073683,24.719620,23.175418,23.347921,23.596191,36.060508,23.736963,23.864869,22.917131,3866.161314,False,-0.021017,0.046521,1.003218,-9.583609,-0.832867,-19.565612,2.270909,108.780828,0,True,True,40.571675,-105.144818,6.840121,38.975496,2,FOILING,Pack 4 thermal anomaly
1.0.0,553100,2026-08-14-001,FOIL_002,47.501191,13.829732,17.287165,0.785696,43632.130355,29.014030,24.719908,23.416547,23.416386,23.527395,36.126474,23.636640,23.943247,22.917284,3850.741440,False,-0.042225,-0.030222,0.932978,2.785584,1.206733,-3.288064,2.271293,108.799076,0,True,True,40.571680,-105.144813,6.340163,38.996146,2,FOILING,Pack 4 thermal anomaly
1.0.0,553200,2026-08-14-001,FOIL_002,47.584297,12.126469,15.158087,0.715479,40860.864485,28.934773,24.720162,23.231673,23.519517,23.619982,36.102465,23.937449,23.741494,22.917420,3871.719799,False,-0.108049,0.011166,1.007618,7.204694,6.786865,2.035635,2.271630,108.815104,0,True,True,40.571684,-105.144809,5.900593,39.016792,2,FOILING,Pack 4 thermal anomaly
1.0.0,553300,2026-08-14-001,FOIL_002,47.513440,13.567711,16.959638,0.847520,46104.813861,29.003109,24.720445,23.393387,23.521701,23.592391,36.131087,23.581372,23.747500,22.917571,3848.873227,False,-0.061377,0.066409,0.948979,-12.072232,-1.637006,-2.360417,2.272007,108.833011,0,True,True,40.571689,-105.144804,6.698673,39.037431,2,FOILING,Pack 4 thermal anomaly
1.0.0,553400,2026-08-14-001,FOIL_002,47.360534,16.698128,20.872660,0.812812,45407.200344,29.150172,24.720792,23.216379,23.435103,23.495965,36.205727,23.732686,23.816868,22.917756,3840.024390,False,-0.001425,-0.078867,1.013941,-2.135429,6.663301,15.200252,2.272471,108.854979,0,True,True,40.571693,-105.144799,6.588718,39.058065,2,FOILING,Pack 4 thermal anomaly
1.0.0,553500,2026-08-14-001,FOIL_002,47.386075,16.165423,20.206778,0.789515,43666.888949,29.126208,24.721128,23.367823,23.645921,23.584423,36.009893,23.685233,23.726991,22.917935,3871.029641,False,0.025760,0.056722,0.995639,3.290526,-7.637830,-1.964047,2.272920,108.876257,0,True,True,40.571698,-105.144794,6.327946,39.078694,2,FOILING,Pack 4 thermal anomaly
1.0.0,553600,2026-08-14-001,FOIL_002,47.361129,16.671305,20.839132,0.841739,45938.138979,29.150642,24.721475,23.400205,23.449143,23.608623,36.074228,23.873199,23.652524,22.918120,3839.587461,False,-0.017868,-0.082895,1.043637,0.152641,-6.062365,2.739958,2.273383,108.898190,0,True,True,40.571702,-105.144789,6.647423,39.099317,2,FOILING,Pack 4 thermal anomaly
1.0.0,553700,2026-08-14-001,FOIL_002,47.402724,15.808743,19.760928,0.826905,44514.500966,29.111282,24.721804,23.398809,23.451627,23.705199,36.153611,23.783203,23.772547,22.918296,3863.551253,False,-0.017565,-0.062387,0.930438,-5.905225,15.347070,15.814495,2.273822,108.919006,0,True,True,40.571707,-105.144785,6.469112,39.119934,2,FOILING,Pack 4 thermal anomaly
1.0.0,553800,2026-08-14-001,FOIL_002,47.509762,13.607988,17.009984,0.842287,45432.092724,29.009136,24.722088,23.282683,23.496165,23.494172,36.086779,23.663387,23.883191,22.918447,3871.006244,False,-0.026269,-0.002946,1.020490,-7.281427,-7.113286,10.469194,2.274200,108.936964,0,True,True,40.571711,-105.144780,6.567635,39.140545,2,FOILING,Pack 4 thermal anomaly
1.0.0,553900,2026-08-14-001,FOIL_002,47.474691,14.319645,17.899556,0.806157,44898.111708,29.043200,24.722387,23.342236,23.272416,23.537567,36.048039,23.706331,23.923279,22.918606,3857.475409,False,0.044280,0.039936,1.090116,0.522331,5.089044,-21.466757,2.274598,108.955848,0,True,True,40.571716,-105.144775,6.506810,39.161151,2,FOILING,Pack 4 thermal anomaly
1.0.0,554000,2026-08-14-001,FOIL_002,47.395612,15.935431,19.919289,0.748730,41810.268170,29.119489,24.722718,23.498841,23.296255,23.617461,36.139730,23.496123,23.849276,22.918783,3829.585486,False,-0.013674,-0.009753,1.054132,-8.752839,22.344233,-10.575551,2.275041,108.976828,0,True,True,40.571720,-105.144770,6.064392,39.181751,2,FOILING,Pack 4 thermal anomaly
1.0.0,554100,2026-08-14-001,FOIL_002,47.478461,14.229041,17.786301,0.893246,48253.473054,29.040544,24.723015,23.321314,23.580235,23.544391,36.097618,23.784471,23.850612,22.918941,3848.883476,False,0.044771,-0.020148,1.041448,-2.516058,-6.638670,0.468320,2.275436,108.995594,0,True,True,40.571725,-105.144765,6.976110,39.202345,2,FOILING,Pack 4 thermal anomaly
1.0.0,554200,2026-08-14-001,FOIL_002,47.587635,11.992509,14.990636,0.797976,44140.537703,28.936301,24.723266,23.421728,23.480593,23.486187,36.106148,23.562131,23.821639,22.919075,3868.065329,False,-0.038493,0.087622,0.943212,8.216201,-7.052501,-3.570915,2.275769,109.011447,0,True,True,40.571729,-105.144760,6.366740,39.222933,2,FOILING,Pack 4 thermal anomaly
1.0.0,554300,2026-08-14-001,FOIL_002,47.468166,14.428239,18.035299,0.848665,47242.713923,29.051250,24.723566,23.381028,23.406409,23.450069,36.052459,23.821801,23.820645,22.919235,3864.174991,False,0.018692,0.025254,0.944510,18.084185,-1.558425,5.270876,2.276170,109.030471,0,True,True,40.571734,-105.144755,6.869465,39.243516,2,FOILING,Pack 4 thermal anomaly
1.0.0,554400,2026-08-14-001,FOIL_002,47.504060,13.687146,17.108932,0.832700,46394.133281,29.017286,24.723852,23.412393,23.595845,23.449469,36.104100,23.677537,23.889403,22.919388,3861.458164,False,-0.006931,-0.033356,0.925600,-1.571463,-7.654834,9.579662,2.276550,109.048532,0,True,True,40.571739,-105.144750,6.689702,39.264093,2,FOILING,Pack 4 thermal anomaly
1.0.0,554500,2026-08-14-001,FOIL_002,47.534972,13.049251,16.311563,0.751732,41024.508575,28.988077,24.724124,23.330837,23.332183,23.666937,36.109149,23.638115,23.858109,22.919533,3881.688802,False,-0.017719,-0.103244,0.984373,-20.022717,-5.896757,1.361672,2.276913,109.065763,0,True,True,40.571743,-105.144746,5.945966,39.284663,2,FOILING,Pack 4 thermal anomaly
1.0.0,554600,2026-08-14-001,FOIL_002,47.491258,13.937190,17.421487,0.787160,44581.613557,29.030412,24.724415,23.373019,23.643355,23.556048,36.195240,23.833973,23.881212,22.919688,3847.405732,False,0.004512,0.047511,0.993576,-2.585657,9.550010,-9.257420,2.277300,109.084149,0,True,True,40.571748,-105.144741,6.453755,39.305228,2,FOILING,Pack 4 thermal anomaly
1.0.0,554700,2026-08-14-001,FOIL_002,47.452225,14.730422,18.413027,0.759076,42072.774527,29.068287,24.724722,23.263165,23.456368,23.613500,36.123779,23.777470,23.674536,22.919852,3895.913294,False,-0.035997,0.080751,1.002228,15.018179,23.032601,7.717754,2.277709,109.103565,0,True,True,40.571752,-105.144736,6.107735,39.325787,2,FOILING,Pack 4 thermal anomaly
1.0.0,554800,2026-08-14-001,FOIL_002,47.439812,14.978382,18.722978,0.799484,44192.262275,29.080657,24.725034,23.395484,23.427456,23.579698,36.247169,23.834715,23.833521,22.920018,3875.638460,False,0.065666,-0.049702,0.999068,15.539485,-0.617368,-2.088158,2.278125,109.123303,0,True,True,40.571756,-105.144731,6.409083,39.346340,2,FOILING,Pack 4 thermal anomaly
1.0.0,554900,2026-08-14-001,FOIL_002,47.446618,14.832180,18.540226,0.800631,45134.114289,29.074605,24.725343,23.292682,23.428370,23.480273,36.099523,23.824670,23.809335,22.920183,3874.232751,False,-0.014283,0.028853,0.961664,-5.976441,11.762234,-2.370969,2.278537,109.142851,0,True,True,40.571761,-105.144727,6.513720,39.366887,2,FOILING,Pack 4 thermal anomaly
1.0.0,555000,2026-08-14-001,FOIL_002,47.484191,14.055912,17.569890,0.836682,46711.900820,29.039045,24.725636,23.387896,23.496631,23.488536,36.005489,23.732584,23.708688,22.920339,3857.451846,False,0.010454,0.023522,0.923171,5.204415,-3.847507,-11.342933,2.278927,109.161391,0,True,True,40.571766,-105.144722,6.744999,39.387428,2,FOILING,Pack 4 thermal anomaly
1.0.0,555100,2026-08-14-001,FOIL_002,47.463708,14.469133,18.086416,0.748897,42060.660876,29.059134,24.725937,23.430552,23.621602,23.544294,35.991118,23.671157,23.823709,22.920500,3830.751395,False,-0.086818,0.071157,1.023852,4.450585,-14.615634,4.547852,2.279329,109.180468,0,True,True,40.571770,-105.144717,6.044748,39.407962,2,FOILING,Pack 4 thermal anomaly
1.0.0,555200,2026-08-14-001,FOIL_002,47.427068,15.213926,19.017408,0.813355,45235.446889,29.094730,24.726254,23.338782,23.223939,23.554145,36.142062,23.675393,23.980333,22.920669,3870.393891,False,-0.126491,0.008424,1.019996,-15.155576,3.649657,-4.549442,2.279752,109.200511,0,True,True,40.571774,-105.144712,6.539535,39.428491,2,FOILING,Pack 4 thermal anomaly
1.0.0,555300,2026-08-14-001,FOIL_002,47.461357,14.504145,18.130182,0.764498,42482.728698,29.062330,24.726557,23.243398,23.230615,23.659798,36.173857,23.778139,23.911798,22.920830,3866.100343,False,0.086275,0.097328,1.042813,-11.657485,-18.564670,7.261187,2.280155,109.219633,0,True,True,40.571779,-105.144707,6.150090,39.449013,2,FOILING,Pack 4 thermal anomaly
1.0.0,555400,2026-08-14-001,FOIL_002,47.507902,13.545009,16.931261,0.825207,46251.599873,29.018154,24.726839,23.255970,23.727957,23.461966,36.053937,23.680383,23.861765,22.920981,3858.113192,False,0.088171,-0.009793,0.956413,7.876495,7.169483,-8.377293,2.280531,109.237508,0,True,True,40.571783,-105.144702,6.666321,39.469530,2,FOILING,Pack 4 thermal anomaly
1.0.0,555500,2026-08-14-001,FOIL_002,47.489312,13.919270,17.399087,0.800144,44193.959538,29.036411,24.727129,23.396812,23.392510,23.578228,35.964159,23.804242,23.751986,22.921136,3858.983054,False,0.023893,-0.014214,1.049021,9.153849,-4.915738,-7.099859,2.280918,109.255869,0,True,True,40.571788,-105.144698,6.393422,39.490040,2,FOILING,Pack 4 thermal anomaly
1.0.0,555600,2026-08-14-001,FOIL_002,47.424787,15.235346,19.044183,0.770373,43170.718917,29.098731,24.727447,23.348032,23.480226,23.658107,36.133087,23.838205,23.846973,22.921305,3847.057552,False,-0.163086,-0.080490,0.977418,-4.533157,3.349720,14.505959,2.281341,109.275939,0,True,True,40.571792,-105.144693,6.248575,39.510544,2,FOILING,Pack 4 thermal anomaly
1.0.0,555700,2026-08-14-001,FOIL_002,47.537076,12.929906,16.162383,0.805340,44244.646229,28.991532,24.727717,23.278674,23.446533,23.596178,36.092783,23.789124,23.769068,22.921449,3866.634602,False,-0.053546,0.009602,0.930531,-5.909149,-2.527337,-1.497992,2.281700,109.293013,0,True,True,40.571796,-105.144688,6.429185,39.531042,2,FOILING,Pack 4 thermal anomaly
1.0.0,555800,2026-08-14-001,FOIL_002,47.408188,15.563557,19.454446,0.759054,41816.735400,29.115543,24.728041,23.405307,23.527435,23.658068,36.169365,23.857205,23.929873,22.921622,3876.509078,False,-0.048588,0.009265,0.940968,5.293815,6.755457,-2.825058,2.282132,109.313509,0,True,True,40.571801,-105.144683,6.018859,39.551533,2,FOILING,Pack 4 thermal anomaly
1.0.0,555900,2026-08-14-001,FOIL_002,47.414056,15.436185,19.295232,0.807994,44403.584596,29.110409,24.728362,23.391659,23.414803,23.609510,36.165721,23.743437,23.866270,22.921793,3865.130036,False,0.026897,0.048820,1.034587,-1.979214,10.413918,-5.209758,2.282561,109.333839,0,True,True,40.571805,-105.144679,6.430173,39.572018,2,FOILING,Pack 4 thermal anomaly
1.0.0,556000,2026-08-14-001,FOIL_002,47.417506,15.358512,19.198140,0.775490,43271.151667,29.107590,24.728682,23.320297,23.514147,23.608707,36.050028,23.795845,23.868561,22.921964,3892.780244,False,-0.027543,0.009016,0.878871,4.099342,-4.295685,-4.565798,2.282988,109.354068,0,True,True,40.571809,-105.144674,6.275312,39.592497,2,FOILING,Pack 4 thermal anomaly
1.0.0,556100,2026-08-14-001,FOIL_002,47.373677,16.252150,20.315188,0.853080,45388.107004,29.150108,24.729020,23.321723,23.472111,23.614702,36.142199,23.739592,23.850858,22.922144,3861.467893,False,0.008345,-0.068236,0.996092,-0.669219,-11.927576,2.315416,2.283439,109.375455,0,True,True,40.571814,-105.144669,6.547685,39.612969,2,FOILING,Pack 4 thermal anomaly
1.0.0,556200,2026-08-14-001,FOIL_002,47.487585,13.908245,17.385306,0.742280,41409.987580,29.041387,24.729310,23.320016,23.501392,23.633584,36.231870,23.848329,23.960618,22.922299,3910.283341,False,0.024029,-0.033141,0.922435,5.994866,8.096448,8.929086,2.283826,109.393802,0,True,True,40.571818,-105.144664,6.006734,39.633435,2,FOILING,Pack 4 thermal anomaly
1.0.0,556300,2026-08-14-001,FOIL_002,47.377194,16.166448,20.208059,0.814202,45492.308426,29.147691,24.729646,23.483511,23.455966,23.605389,36.153169,23.600612,23.874858,22.922478,3858.856409,False,0.051340,-0.044712,0.971507,5.914483,-9.106837,1.771479,2.284275,109.415077,0,True,True,40.571823,-105.144659,6.558673,39.653895,2,FOILING,Pack 4 thermal anomaly
1.0.0,556400,2026-08-14-001,FOIL_002,47.429790,15.079102,18.848878,0.769992,43115.662194,29.097765,24.729960,23.451340,23.505415,23.587892,36.182934,23.733144,23.941434,22.922645,3855.992852,False,0.044088,0.010090,0.975881,-18.263102,-10.349324,8.869020,2.284694,109.434944,0,True,True,40.571827,-105.144655,6.254573,39.674348,2,FOILING,Pack 4 thermal anomaly
1.0.0,556500,2026-08-14-001,FOIL_002,47.421160,15.249489,19.061861,0.807314,43893.620869,29.106519,24.730278,23.314486,23.525070,23.547802,36.135679,23.688522,23.749316,22.922815,3821.327595,False,-0.051567,0.045965,0.915577,4.532676,2.521043,9.088880,2.285117,109.455031,0,True,True,40.571831,-105.144650,6.364305,39.694795,2,FOILING,Pack 4 thermal anomaly
1.0.0,556600,2026-08-14-001,FOIL_002,47.453794,14.573475,18.216844,0.790686,43171.133816,29.075706,24.730581,23.376865,23.507451,23.410749,36.366652,23.807972,23.653433,22.922977,3851.856715,False,0.016463,0.028506,0.933947,3.223347,13.209769,7.493721,2.285522,109.474241,0,True,True,40.571836,-105.144645,6.269236,39.715235,2,FOILING,Pack 4 thermal anomaly
